PID,NAME,RA,DEC,EPOC
SPLUS,SPLUS-s32s07,00:46:12.1925,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s08,00:53:54.2246,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s09,01:01:36.2567,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s10,01:09:18.2888,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s11,01:17:00.3209,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s12,01:24:42.3529,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s13,01:32:24.385,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s14,01:40:06.4171,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s15,01:47:48.4492,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s16,01:55:30.4813,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s17,02:03:12.5134,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s18,02:10:54.5455,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s19,02:18:36.5775,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s20,02:26:18.6096,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s21,02:34:00.6417,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s22,02:41:42.6738,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s23,02:49:24.7059,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s24,02:57:06.738,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s25,03:04:48.7701,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s26,03:12:30.8021,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s27,03:20:12.8342,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s28,03:27:54.8663,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s29,03:35:36.8984,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s30,03:43:18.9305,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s31,03:51:00.9626,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s32,03:58:42.9947,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s33,04:06:25.0267,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s34,04:14:07.0588,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s35,04:21:49.0909,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s36,04:29:31.123,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s37,04:37:13.1551,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s38,04:44:55.1872,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s39,04:52:37.2193,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s40,21:02:53.262,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s41,21:10:35.2941,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s42,21:18:17.3262,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s43,21:25:59.3583,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s44,21:33:41.3904,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s45,21:41:23.4225,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s46,21:49:05.4545,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s47,21:56:47.4866,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s48,22:04:29.5187,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s49,22:12:11.5508,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s50,22:19:53.5829,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s51,22:27:35.615,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s52,22:35:17.6471,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s53,22:42:59.6791,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s54,22:50:41.7112,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s55,22:58:23.7433,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s56,23:06:05.7754,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s57,23:13:47.8075,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s58,23:21:29.8396,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s59,23:29:11.8717,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s60,23:36:53.9037,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s61,23:44:35.9358,-43:12:21.3398,2000.
SPLUS,SPLUS-s32s62,23:52:17.9679,-43:12:21.3398,2000.
SPLUS,SPLUS-s33s01,00:00:00,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s02,00:07:52.1311,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s03,00:15:44.2623,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s04,00:23:36.3934,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s05,00:31:28.5246,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s06,00:39:20.6557,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s07,00:47:12.7869,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s08,00:55:04.918,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s09,01:02:57.0492,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s10,01:10:49.1803,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s11,01:18:41.3115,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s12,01:26:33.4426,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s13,01:34:25.5738,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s14,01:42:17.7049,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s15,01:50:09.8361,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s16,01:58:01.9672,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s17,02:05:54.0984,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s18,02:13:46.2295,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s19,02:21:38.3607,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s20,02:29:30.4918,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s21,02:37:22.623,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s22,02:45:14.7541,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s23,02:53:06.8852,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s24,03:00:59.0164,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s25,03:08:51.1475,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s26,03:16:43.2787,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s27,03:24:35.4098,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s28,03:32:27.541,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s29,03:40:19.6721,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s30,03:48:11.8033,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s31,03:56:03.9344,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s32,04:03:56.0656,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s33,04:11:48.1967,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s34,04:19:40.3279,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s35,04:27:32.459,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s36,04:35:24.5902,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s37,04:43:16.7213,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s38,04:51:08.8525,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s39,04:59:00.9836,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s40,21:06:53.1148,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s41,21:14:45.2459,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s42,21:22:37.377,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s43,21:30:29.5082,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s44,21:38:21.6393,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s45,21:46:13.7705,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s46,21:54:05.9016,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s47,22:01:58.0328,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s48,22:09:50.1639,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s49,22:17:42.2951,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s50,22:25:34.4262,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s51,22:33:26.5574,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s52,22:41:18.6885,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s53,22:49:10.8197,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s54,22:57:02.9508,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s55,23:04:55.082,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s56,23:12:47.2131,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s57,23:20:39.3443,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s58,23:28:31.4754,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s59,23:36:23.6066,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s60,23:44:15.7377,-44:34:01.0082,2000.
SPLUS,SPLUS-s33s61,23:52:07.8689,-44:34:01.0082,2000.
SPLUS,SPLUS-s34s01,00:00:00,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s02,00:08:02.6816,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s03,00:16:05.3631,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s04,00:24:08.0447,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s05,00:32:10.7263,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s06,00:40:13.4078,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s07,00:48:16.0894,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s08,00:56:18.7709,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s09,01:04:21.4525,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s10,01:12:24.1341,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s11,01:20:26.8156,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s12,01:28:29.4972,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s13,01:36:32.1788,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s14,01:44:34.8603,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s15,01:52:37.5419,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s16,02:00:40.2235,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s17,02:08:42.905,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s18,02:16:45.5866,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s19,02:24:48.2682,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s20,02:32:50.9497,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s21,02:40:53.6313,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s22,02:48:56.3128,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s23,02:56:58.9944,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s24,03:05:01.676,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s25,03:13:04.3575,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s26,03:21:07.0391,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s27,03:29:09.7207,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s28,03:37:12.4022,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s29,03:45:15.0838,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s30,03:53:17.7654,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s31,04:01:20.4469,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s32,04:09:23.1285,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s33,04:17:25.8101,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s34,04:25:28.4916,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s35,04:33:31.1732,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s36,04:41:33.8547,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s37,04:49:36.5363,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s38,04:57:39.2179,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s39,21:03:01.0056,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s40,21:11:03.6872,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s41,21:19:06.3687,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s42,21:27:09.0503,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s43,21:35:11.7318,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s44,21:43:14.4134,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s45,21:51:17.095,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s46,21:59:19.7765,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s47,22:07:22.4581,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s48,22:15:25.1397,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s49,22:23:27.8212,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s50,22:31:30.5028,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s51,22:39:33.1844,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s52,22:47:35.8659,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s53,22:55:38.5475,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s54,23:03:41.2291,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s55,23:11:43.9106,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s56,23:19:46.5922,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s57,23:27:49.2737,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s58,23:35:51.9553,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s59,23:43:54.6369,-45:55:31.1269,2000.
SPLUS,SPLUS-s34s60,23:51:57.3184,-45:55:31.1269,2000.
SPLUS,SPLUS-s35s01,00:00:00,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s02,00:08:13.7143,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s03,00:16:27.4286,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s04,00:24:41.1429,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s05,00:32:54.8571,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s06,00:41:08.5714,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s07,00:49:22.2857,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s08,00:57:36,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s09,01:05:49.7143,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s10,01:14:03.4286,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s11,01:22:17.1429,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s12,01:30:30.8571,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s13,01:38:44.5714,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s14,01:46:58.2857,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s15,01:55:12,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s16,02:03:25.7143,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s17,02:11:39.4286,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s18,02:19:53.1429,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s19,02:28:06.8571,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s20,02:36:20.5714,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s21,02:44:34.2857,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s22,02:52:48,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s23,03:01:01.7143,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s24,03:09:15.4286,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s25,03:17:29.1429,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s26,03:25:42.8571,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s27,03:33:56.5714,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s28,03:42:10.2857,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s29,03:50:24,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s30,03:58:37.7143,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s31,04:06:51.4286,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s32,04:15:05.1429,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s33,04:23:18.8571,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s34,04:31:32.5714,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s35,04:39:46.2857,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s36,04:48:00,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s37,04:56:13.7143,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s38,21:07:12,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s39,21:15:25.7143,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s40,21:23:39.4286,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s41,21:31:53.1429,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s42,21:40:06.8571,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s43,21:48:20.5714,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s44,21:56:34.2857,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s45,22:04:48,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s46,22:13:01.7143,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s47,22:21:15.4286,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s48,22:29:29.1429,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s49,22:37:42.8571,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s50,22:45:56.5714,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s51,22:54:10.2857,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s52,23:02:24,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s53,23:10:37.7143,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s54,23:18:51.4286,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s55,23:27:05.1429,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s56,23:35:18.8571,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s57,23:43:32.5714,-47:16:51.5652,2000.
SPLUS,SPLUS-s35s58,23:51:46.2857,-47:16:51.5652,2000.
SPLUS,SPLUS-s36s01,00:00:00,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s02,00:08:28.2353,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s03,00:16:56.4706,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s04,00:25:24.7059,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s05,00:33:52.9412,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s06,00:42:21.1765,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s07,00:50:49.4118,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s08,00:59:17.6471,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s09,01:07:45.8824,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s10,01:16:14.1176,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s11,01:24:42.3529,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s12,01:33:10.5882,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s13,01:41:38.8235,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s14,01:50:07.0588,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s15,01:58:35.2941,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s16,02:07:03.5294,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s17,02:15:31.7647,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s18,02:24:00,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s19,02:32:28.2353,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s20,02:40:56.4706,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s21,02:49:24.7059,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s22,02:57:52.9412,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s23,03:06:21.1765,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s24,03:14:49.4118,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s25,03:23:17.6471,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s26,03:31:45.8824,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s27,03:40:14.1176,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s28,03:48:42.3529,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s29,03:57:10.5882,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s30,04:05:38.8235,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s31,04:14:07.0588,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s32,04:22:35.2941,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s33,04:31:03.5294,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s34,04:39:31.7647,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s35,04:48:00,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s36,04:56:28.2353,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s37,21:02:07.0588,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s38,21:10:35.2941,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s39,21:19:03.5294,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s40,21:27:31.7647,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s41,21:36:00,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s42,21:44:28.2353,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s43,21:52:56.4706,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s44,22:01:24.7059,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s45,22:09:52.9412,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s46,22:18:21.1765,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s47,22:26:49.4118,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s48,22:35:17.6471,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s49,22:43:45.8824,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s50,22:52:14.1176,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s51,23:00:42.3529,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s52,23:09:10.5882,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s53,23:17:38.8235,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s54,23:26:07.0588,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s55,23:34:35.2941,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s56,23:43:03.5294,-48:38:02.2005,2000.
SPLUS,SPLUS-s36s57,23:51:31.7647,-48:38:02.2005,2000.
SPLUS,SPLUS-s37s01,00:00:00,-49:58:59.951,2000.
SPLUS,SPLUS-s37s02,00:08:40.4819,-49:58:59.951,2000.
SPLUS,SPLUS-s37s03,00:17:20.9639,-49:58:59.951,2000.
SPLUS,SPLUS-s37s04,00:26:01.4458,-49:58:59.951,2000.
SPLUS,SPLUS-s37s05,00:34:41.9277,-49:58:59.951,2000.
SPLUS,SPLUS-s37s06,00:43:22.4096,-49:58:59.951,2000.
SPLUS,SPLUS-s37s07,00:52:02.8916,-49:58:59.951,2000.
SPLUS,SPLUS-s37s08,01:00:43.3735,-49:58:59.951,2000.
SPLUS,SPLUS-s37s09,01:09:23.8554,-49:58:59.951,2000.
SPLUS,SPLUS-s37s10,01:18:04.3373,-49:58:59.951,2000.
SPLUS,SPLUS-s37s11,01:26:44.8193,-49:58:59.951,2000.
SPLUS,SPLUS-s37s12,01:35:25.3012,-49:58:59.951,2000.
SPLUS,SPLUS-s37s13,01:44:05.7831,-49:58:59.951,2000.
SPLUS,SPLUS-s37s14,01:52:46.2651,-49:58:59.951,2000.
SPLUS,SPLUS-s37s15,02:01:26.747,-49:58:59.951,2000.
SPLUS,SPLUS-s37s16,02:10:07.2289,-49:58:59.951,2000.
SPLUS,SPLUS-s37s17,02:18:47.7108,-49:58:59.951,2000.
SPLUS,SPLUS-s37s18,02:27:28.1928,-49:58:59.951,2000.
SPLUS,SPLUS-s37s19,02:36:08.6747,-49:58:59.951,2000.
SPLUS,SPLUS-s37s20,02:44:49.1566,-49:58:59.951,2000.
SPLUS,SPLUS-s37s21,02:53:29.6386,-49:58:59.951,2000.
SPLUS,SPLUS-s37s22,03:02:10.1205,-49:58:59.951,2000.
SPLUS,SPLUS-s37s23,03:10:50.6024,-49:58:59.951,2000.
SPLUS,SPLUS-s37s24,03:19:31.0843,-49:58:59.951,2000.
SPLUS,SPLUS-s37s25,03:28:11.5663,-49:58:59.951,2000.
SPLUS,SPLUS-s37s26,03:36:52.0482,-49:58:59.951,2000.
SPLUS,SPLUS-s37s27,03:45:32.5301,-49:58:59.951,2000.
SPLUS,SPLUS-s37s28,03:54:13.012,-49:58:59.951,2000.
SPLUS,SPLUS-s37s29,04:02:53.494,-49:58:59.951,2000.
SPLUS,SPLUS-s37s30,04:11:33.9759,-49:58:59.951,2000.
SPLUS,SPLUS-s37s31,04:20:14.4578,-49:58:59.951,2000.
SPLUS,SPLUS-s37s32,04:28:54.9398,-49:58:59.951,2000.
SPLUS,SPLUS-s37s33,04:37:35.4217,-49:58:59.951,2000.
SPLUS,SPLUS-s37s34,04:46:15.9036,-49:58:59.951,2000.
SPLUS,SPLUS-s37s35,04:54:56.3855,-49:58:59.951,2000.
SPLUS,SPLUS-s37s36,21:06:30.3614,-49:58:59.951,2000.
SPLUS,SPLUS-s37s37,21:15:10.8434,-49:58:59.951,2000.
SPLUS,SPLUS-s37s38,21:23:51.3253,-49:58:59.951,2000.
SPLUS,SPLUS-s37s39,21:32:31.8072,-49:58:59.951,2000.
SPLUS,SPLUS-s37s40,21:41:12.2892,-49:58:59.951,2000.
SPLUS,SPLUS-s37s41,21:49:52.7711,-49:58:59.951,2000.
SPLUS,SPLUS-s37s42,21:58:33.253,-49:58:59.951,2000.
SPLUS,SPLUS-s37s43,22:07:13.7349,-49:58:59.951,2000.
SPLUS,SPLUS-s37s44,22:15:54.2169,-49:58:59.951,2000.
SPLUS,SPLUS-s37s45,22:24:34.6988,-49:58:59.951,2000.
SPLUS,SPLUS-s37s46,22:33:15.1807,-49:58:59.951,2000.
SPLUS,SPLUS-s37s47,22:41:55.6627,-49:58:59.951,2000.
SPLUS,SPLUS-s37s48,22:50:36.1446,-49:58:59.951,2000.
SPLUS,SPLUS-s37s49,22:59:16.6265,-49:58:59.951,2000.
SPLUS,SPLUS-s37s50,23:07:57.1084,-49:58:59.951,2000.
SPLUS,SPLUS-s37s51,23:16:37.5904,-49:58:59.951,2000.
SPLUS,SPLUS-s37s52,23:25:18.0723,-49:58:59.951,2000.
SPLUS,SPLUS-s37s53,23:33:58.5542,-49:58:59.951,2000.
SPLUS,SPLUS-s37s54,23:42:39.0361,-49:58:59.951,2000.
SPLUS,SPLUS-s37s55,23:51:19.5181,-49:58:59.951,2000.
SPLUS,SPLUS-s38s01,00:00:00,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s02,00:08:56.646,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s03,00:17:53.2919,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s04,00:26:49.9379,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s05,00:35:46.5839,-51:19:47.4859,2000.
